"","genus","family","order","class"
"458","Diplecogaster","Gobiesocidae","Blenniiformes","Actinopteri"
"459","Opeatogenys","Gobiesocidae","Blenniiformes","Actinopteri"
"460","Gouania","Gobiesocidae","Blenniiformes","Actinopteri"
"461","Apletodon","Gobiesocidae","Blenniiformes","Actinopteri"
"462","Aspasma","Gobiesocidae","Blenniiformes","Actinopteri"
"463","Opistognathus","Opistognathidae","Acanthomorphata","Actinopteri"
"464","Lonchopisthus","Opistognathidae","Acanthomorphata","Actinopteri"
"465","Gramma","Grammatidae","Acanthomorphata","Actinopteri"
"466","Lipogramma","Grammatidae","Acanthomorphata","Actinopteri"
"467","Pseudochromis","Pseudochromidae","Acanthomorphata","Actinopteri"
"468","Pholidochromis","Pseudochromidae","Acanthomorphata","Actinopteri"
"469","Ogilbyina","Pseudochromidae","Acanthomorphata","Actinopteri"
"470","Labracinus","Pseudochromidae","Acanthomorphata","Actinopteri"
"471","Pseudoplesiops","Pseudochromidae","Acanthomorphata","Actinopteri"
"472","Plesiops","Plesiopidae","Acanthomorphata","Actinopteri"
"473","Phanerodon","Embiotocidae","Acanthomorphata","Actinopteri"
"474","Rhacochilus","Embiotocidae","Acanthomorphata","Actinopteri"
"475","Zalembius","Embiotocidae","Acanthomorphata","Actinopteri"
"476","Brachyistius","Embiotocidae","Acanthomorphata","Actinopteri"
"477","Embiotoca","Embiotocidae","Acanthomorphata","Actinopteri"
"478","Hypsurus","Embiotocidae","Acanthomorphata","Actinopteri"
"479","Ditrema","Embiotocidae","Acanthomorphata","Actinopteri"
"480","Neoditrema","Embiotocidae","Acanthomorphata","Actinopteri"
"481","Hysterocarpus","Embiotocidae","Acanthomorphata","Actinopteri"
"482","Cymatogaster","Embiotocidae","Acanthomorphata","Actinopteri"
"483","Micrometrus","Embiotocidae","Acanthomorphata","Actinopteri"
"484","Amphistichus","Embiotocidae","Acanthomorphata","Actinopteri"
"485","Hyperprosopon","Embiotocidae","Acanthomorphata","Actinopteri"
"486","Pomacentrus","Pomacentridae","Acanthomorphata","Actinopteri"
"487","Chrysiptera","Pomacentridae","Acanthomorphata","Actinopteri"
"488","Amblypomacentrus","Pomacentridae","Acanthomorphata","Actinopteri"
"489","Amphiprion","Pomacentridae","Acanthomorphata","Actinopteri"
"490","Premnas","Pomacentridae","Acanthomorphata","Actinopteri"
"491","Neopomacentrus","Pomacentridae","Acanthomorphata","Actinopteri"
"492","Pristotis","Pomacentridae","Acanthomorphata","Actinopteri"
"493","Teixeirichthys","Pomacentridae","Acanthomorphata","Actinopteri"
"494","Neoglyphidodon","Pomacentridae","Acanthomorphata","Actinopteri"
"495","Altrichthys","Pomacentridae","Acanthomorphata","Actinopteri"
"496","Acanthochromis","Pomacentridae","Acanthomorphata","Actinopteri"
"497","Amblyglyphidodon","Pomacentridae","Acanthomorphata","Actinopteri"
"498","Hemiglyphidodon","Pomacentridae","Acanthomorphata","Actinopteri"
"499","Cheiloprion","Pomacentridae","Acanthomorphata","Actinopteri"
"500","Pomachromis","Pomacentridae","Acanthomorphata","Actinopteri"
"501","Dischistodus","Pomacentridae","Acanthomorphata","Actinopteri"
"502","Chromis","Pomacentridae","Acanthomorphata","Actinopteri"
"503","Azurina","Pomacentridae","Acanthomorphata","Actinopteri"
"504","Dascyllus","Pomacentridae","Acanthomorphata","Actinopteri"
"505","Abudefduf","Pomacentridae","Acanthomorphata","Actinopteri"
"506","Stegastes","Pomacentridae","Acanthomorphata","Actinopteri"
"507","Parma","Pomacentridae","Acanthomorphata","Actinopteri"
"508","Plectroglyphidodon","Pomacentridae","Acanthomorphata","Actinopteri"
"509","Microspathodon","Pomacentridae","Acanthomorphata","Actinopteri"
"510","Similiparma","Pomacentridae","Acanthomorphata","Actinopteri"
"511","Hypsypops","Pomacentridae","Acanthomorphata","Actinopteri"
"512","Lepidozygus","Pomacentridae","Acanthomorphata","Actinopteri"
"513","Mecaenichthys","Pomacentridae","Acanthomorphata","Actinopteri"
"514","Pictichromis","Pseudochromidae","Acanthomorphata","Actinopteri"
"515","Congrogadus","Congrogadidae","Acanthomorphata","Actinopteri"
"516","Halidesmus","Congrogadidae","Acanthomorphata","Actinopteri"
"517","Mugil","Mugilidae","Mugiliformes","Actinopteri"
"518","Liza","Mugilidae","Mugiliformes","Actinopteri"
"519","Paramugil","Mugilidae","Mugiliformes","Actinopteri"
"520","Chelon","Mugilidae","Mugiliformes","Actinopteri"
"521","Oedalechilus","Mugilidae","Mugiliformes","Actinopteri"
"522","Myxus","Mugilidae","Mugiliformes","Actinopteri"
"523","Valamugil","Mugilidae","Mugiliformes","Actinopteri"
"524","Moolgarda","Mugilidae","Mugiliformes","Actinopteri"
"525","Crenimugil","Mugilidae","Mugiliformes","Actinopteri"
"526","Sicamugil","Mugilidae","Mugiliformes","Actinopteri"
"527","Rhinomugil","Mugilidae","Mugiliformes","Actinopteri"
"528","Ellochelon","Mugilidae","Mugiliformes","Actinopteri"
"529","Aldrichetta","Mugilidae","Mugiliformes","Actinopteri"
"530","Agonostomus","Mugilidae","Mugiliformes","Actinopteri"
"531","Joturus","Mugilidae","Mugiliformes","Actinopteri"
"532","Cestraeus","Mugilidae","Mugiliformes","Actinopteri"
"533","Chaenomugil","Mugilidae","Mugiliformes","Actinopteri"
"534","Neomyxus","Mugilidae","Mugiliformes","Actinopteri"
"535","Xenomugil","Mugilidae","Mugiliformes","Actinopteri"
"536","Trachystoma","Mugilidae","Mugiliformes","Actinopteri"
"537","Ambassis","Ambassidae","Acanthomorphata","Actinopteri"
"538","Parambassis","Ambassidae","Acanthomorphata","Actinopteri"
"539","Denariusa","Ambassidae","Acanthomorphata","Actinopteri"
"540","Solea","Soleidae","Pleuronectiformes","Actinopteri"
"541","Pegusa","Soleidae","Pleuronectiformes","Actinopteri"
"542","Synapturichthys","Soleidae","Pleuronectiformes","Actinopteri"
"543","Microchirus","Soleidae","Pleuronectiformes","Actinopteri"
"544","Monochirus","Soleidae","Pleuronectiformes","Actinopteri"
"545","Bathysolea","Soleidae","Pleuronectiformes","Actinopteri"
"546","Dicologlossa","Soleidae","Pleuronectiformes","Actinopteri"
"547","Buglossidium","Soleidae","Pleuronectiformes","Actinopteri"
"548","Austroglossus","Soleidae","Pleuronectiformes","Actinopteri"
"549","Zebrias","Soleidae","Pleuronectiformes","Actinopteri"
"550","Soleichthys","Soleidae","Pleuronectiformes","Actinopteri"
"551","Pseudaesopia","Soleidae","Pleuronectiformes","Actinopteri"
"552","Pardachirus","Soleidae","Pleuronectiformes","Actinopteri"
"553","Heteromycteris","Soleidae","Pleuronectiformes","Actinopteri"
"554","Synaptura","Soleidae","Pleuronectiformes","Actinopteri"
"555","Cynoglossus","Cynoglossidae","Pleuronectiformes","Actinopteri"
"556","Paraplagusia","Cynoglossidae","Pleuronectiformes","Actinopteri"
"557","Aseraggodes","Soleidae","Pleuronectiformes","Actinopteri"
"558","Samariscus","Samaridae","Pleuronectiformes","Actinopteri"
"559","Plagiopsetta","Samaridae","Pleuronectiformes","Actinopteri"
"560","Trinectes","Achiridae","Pleuronectiformes","Actinopteri"
"561","Catathyridium","Achiridae","Pleuronectiformes","Actinopteri"
"562","Achirus","Achiridae","Pleuronectiformes","Actinopteri"
"563","Hypoclinemus","Achiridae","Pleuronectiformes","Actinopteri"
"564","Gymnachirus","Achiridae","Pleuronectiformes","Actinopteri"
"565","Samaris","Samaridae","Pleuronectiformes","Actinopteri"
"566","Bothus","Bothidae","Pleuronectiformes","Actinopteri"
"567","Psettina","Bothidae","Pleuronectiformes","Actinopteri"
"568","Trichopsetta","Bothidae","Pleuronectiformes","Actinopteri"
"569","Asterorhombus","Bothidae","Pleuronectiformes","Actinopteri"
"570","Chascanopsetta","Bothidae","Pleuronectiformes","Actinopteri"
"571","Laeops","Bothidae","Pleuronectiformes","Actinopteri"
"572","Lophonectes","Bothidae","Pleuronectiformes","Actinopteri"
"573","Arnoglossus","Bothidae","Pleuronectiformes","Actinopteri"
"574","Crossorhombus","Bothidae","Pleuronectiformes","Actinopteri"
"575","Japonolaeops","Bothidae","Pleuronectiformes","Actinopteri"
"576","Syacium","Paralichthyidae","Pleuronectiformes","Actinopteri"
"577","Cyclopsetta","Bothidae","Pleuronectiformes","Actinopteri"
"578","Symphurus","Cynoglossidae","Pleuronectiformes","Actinopteri"
"579","Poecilopsetta","Poecilopsettidae","Pleuronectiformes","Actinopteri"
"580","Achiropsetta","Rhombosoleidae","Pleuronectiformes","Actinopteri"
"581","Neoachiropsetta","Rhombosoleidae","Pleuronectiformes","Actinopteri"
"582","Mancopsetta","Rhombosoleidae","Pleuronectiformes","Actinopteri"
"583","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri"
"584","Liopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"585","Kareius","Pleuronectidae","Pleuronectiformes","Actinopteri"
"586","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri"
"587","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri"
"588","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"589","Isopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"590","Psettichthys","Pleuronectidae","Pleuronectiformes","Actinopteri"
"591","Parophrys","Pleuronectidae","Pleuronectiformes","Actinopteri"
"592","Pseudopleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri"
"593","Cleisthenes","Pleuronectidae","Pleuronectiformes","Actinopteri"
"594","Dexistes","Pleuronectidae","Pleuronectiformes","Actinopteri"
"595","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri"
"596","Microstomus","Pleuronectidae","Pleuronectiformes","Actinopteri"
"597","Embassichthys","Pleuronectidae","Pleuronectiformes","Actinopteri"
"598","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri"
"599","Tanakius","Pleuronectidae","Pleuronectiformes","Actinopteri"
"600","Clidoderma","Pleuronectidae","Pleuronectiformes","Actinopteri"
"601","Reinhardtius","Pleuronectidae","Pleuronectiformes","Actinopteri"
"602","Eopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"603","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri"
"604","Lyopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"605","Verasper","Pleuronectidae","Pleuronectiformes","Actinopteri"
"606","Pleuronichthys","Pleuronectidae","Pleuronectiformes","Actinopteri"
"607","Hypsopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri"
"608","Citharichthys","Paralichthyidae","Pleuronectiformes","Actinopteri"
"609","Etropus","Paralichthyidae","Pleuronectiformes","Actinopteri"
"610","Paralichthys","Paralichthyidae","Pleuronectiformes","Actinopteri"
"611","Pseudorhombus","Paralichthyidae","Pleuronectiformes","Actinopteri"
"612","Tarphops","Paralichthyidae","Pleuronectiformes","Actinopteri"
"613","Gastropsetta","Paralichthyidae","Pleuronectiformes","Actinopteri"
"614","Ancylopsetta","Paralichthyidae","Pleuronectiformes","Actinopteri"
"615","Hippoglossina","Paralichthyidae","Pleuronectiformes","Actinopteri"
"616","Xystreurys","Paralichthyidae","Pleuronectiformes","Actinopteri"
"617","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri"
"618","Lepidorhombus","Scophthalmidae","Pleuronectiformes","Actinopteri"
"619","Zeugopterus","Scophthalmidae","Pleuronectiformes","Actinopteri"
"620","Phrynorhombus","Scophthalmidae","Pleuronectiformes","Actinopteri"
"621","Scophthalmus","Scophthalmidae","Pleuronectiformes","Actinopteri"
"622","Citharus","Citharidae","Pleuronectiformes","Actinopteri"
"623","Citharoides","Citharidae","Pleuronectiformes","Actinopteri"
"624","Lepidoblepharon","Citharidae","Pleuronectiformes","Actinopteri"
"625","Brachypleura","Citharidae","Pleuronectiformes","Actinopteri"
"626","Psettodes","Psettodidae","Pleuronectiformes","Actinopteri"
"627","Sphyraena","Sphyraenidae","Acanthomorphata","Actinopteri"
"628","Lactarius","Lactariidae","Acanthomorphata","Actinopteri"
"629","Centropomus","Centropomidae","Acanthomorphata","Actinopteri"
"630","Caranx","Carangidae","Carangiformes","Actinopteri"
"631","Alepes","Carangidae","Carangiformes","Actinopteri"
"632","Carangoides","Carangidae","Carangiformes","Actinopteri"
"633","Gnathanodon","Carangidae","Carangiformes","Actinopteri"
"634","Megalaspis","Carangidae","Carangiformes","Actinopteri"
"635","Atule","Carangidae","Carangiformes","Actinopteri"
"636","Selaroides","Carangidae","Carangiformes","Actinopteri"
"637","Hemicaranx","Carangidae","Carangiformes","Actinopteri"
"638","Chloroscombrus","Carangidae","Carangiformes","Actinopteri"
"639","Selene","Carangidae","Carangiformes","Actinopteri"
"640","Alectis","Carangidae","Carangiformes","Actinopteri"
"641","Atropus","Carangidae","Carangiformes","Actinopteri"
"642","Uraspis","Carangidae","Carangiformes","Actinopteri"
"643","Parastromateus","Carangidae","Carangiformes","Actinopteri"
"644","Trachurus","Carangidae","Carangiformes","Actinopteri"
"645","Decapterus","Carangidae","Carangiformes","Actinopteri"
"646","Selar","Carangidae","Carangiformes","Actinopteri"
"647","Pseudocaranx","Carangidae","Carangiformes","Actinopteri"
"648","Seriola","Carangidae","Carangiformes","Actinopteri"
"649","Naucrates","Carangidae","Carangiformes","Actinopteri"
"650","Seriolina","Carangidae","Carangiformes","Actinopteri"
"651","Elagatis","Carangidae","Carangiformes","Actinopteri"
"652","Trachinotus","Carangidae","Carangiformes","Actinopteri"
"653","Scomberoides","Carangidae","Carangiformes","Actinopteri"
"654","Oligoplites","Carangidae","Carangiformes","Actinopteri"
"655","Parona","Carangidae","Carangiformes","Actinopteri"
"656","Lichia","Carangidae","Carangiformes","Actinopteri"
"657","Coryphaena","Coryphaenidae","Carangiformes","Actinopteri"
"658","Rachycentron","Rachycentridae","Carangiformes","Actinopteri"
"659","Remora","Echeneidae","Carangiformes","Actinopteri"
"660","Echeneis","Echeneidae","Carangiformes","Actinopteri"
"661","Phtheirichthys","Echeneidae","Carangiformes","Actinopteri"
"662","Makaira","Istiophoridae","Istiophoriformes","Actinopteri"
"663","Istiophorus","Istiophoridae","Istiophoriformes","Actinopteri"
"664","Istiompax","Istiophoridae","Istiophoriformes","Actinopteri"
"665","Kajikia","Istiophoridae","Istiophoriformes","Actinopteri"
"666","Tetrapturus","Istiophoridae","Istiophoriformes","Actinopteri"
"667","Xiphias","Xiphiidae","Istiophoriformes","Actinopteri"
"668","Mene","Menidae","Acanthomorphata","Actinopteri"
"669","Leptobrama","Leptobramidae","Acanthomorphata","Actinopteri"
"670","Pentanemus","Polynemidae","Acanthomorphata","Actinopteri"
"671","Polydactylus","Polynemidae","Acanthomorphata","Actinopteri"
"672","Eleutheronema","Polynemidae","Acanthomorphata","Actinopteri"
"673","Filimanus","Polynemidae","Acanthomorphata","Actinopteri"
"674","Polynemus","Polynemidae","Acanthomorphata","Actinopteri"
"675","Leptomelanosoma","Polynemidae","Acanthomorphata","Actinopteri"
"676","Lates","Centropomidae","Acanthomorphata","Actinopteri"
"677","Psammoperca","Centropomidae","Acanthomorphata","Actinopteri"
"678","Toxotes","Toxotidae","Acanthomorphata","Actinopteri"
"679","Betta","Osphronemidae","Anabantiformes","Actinopteri"
"680","Parosphromenus","Osphronemidae","Anabantiformes","Actinopteri"
"681","Trichopsis","Osphronemidae","Anabantiformes","Actinopteri"
"682","Macropodus","Osphronemidae","Anabantiformes","Actinopteri"
"683","Pseudosphromenus","Osphronemidae","Anabantiformes","Actinopteri"
"684","Malpulutta","Osphronemidae","Anabantiformes","Actinopteri"
"685","Trichopodus","Osphronemidae","Anabantiformes","Actinopteri"
"686","Trichogaster","Osphronemidae","Anabantiformes","Actinopteri"
"687","Sphaerichthys","Osphronemidae","Anabantiformes","Actinopteri"
"688","Luciocephalus","Osphronemidae","Anabantiformes","Actinopteri"
"689","Ctenops","Osphronemidae","Anabantiformes","Actinopteri"
"690","Parasphaerichthys","Osphronemidae","Anabantiformes","Actinopteri"
"691","Belontia","Osphronemidae","Anabantiformes","Actinopteri"
"692","Osphronemus","Osphronemidae","Anabantiformes","Actinopteri"
"693","Ctenopoma","Anabantidae","Anabantiformes","Actinopteri"
"694","Microctenopoma","Anabantidae","Anabantiformes","Actinopteri"
"695","Sandelia","Anabantidae","Anabantiformes","Actinopteri"
"696","Anabas","Anabantidae","Anabantiformes","Actinopteri"
"697","Helostoma","Helostomatidae","Anabantiformes","Actinopteri"
"698","Channa","Channidae","Anabantiformes","Actinopteri"
"699","Badis","Badidae","Anabantiformes","Actinopteri"
"700","Dario","Badidae","Anabantiformes","Actinopteri"
"701","Nandus","Nandidae","Anabantiformes","Actinopteri"
